zip	data
08611	10852
08618	13640
08619	9418
08620	4096
08628	4317
08629	4470
08638	9129
08640	901
08641	1340
08648	11553
08690	7771
08691	6971
08701	31224
08720	251
08721	8241
08722	3965
08723	12991
08724	16507
08730	1884
08731	8533
08732	725
08733	1053
08734	2699
08735	1953
08736	5206
08738	602
08740	754
08741	1102
08742	10502
08750	1562
08751	1928
08752	1229
08753	24945
08755	10467
08757	18035
08758	3239
08759	19640
08801	2703
08802	1569
08804	1174
08805	5453
08807	13869
08809	2261
08810	2746
08812	4553
08816	16690
08817	16618
08820	12975
08821	140
08822	12028
08823	3445
08824	4691
08825	2071
08826	2174
08827	1593
08828	984
08829	1475
08830	6354
08831	23858
08832	868
08833	3518
08835	4300
08836	1412
08837	7357
08840	6333
08844	15918
08846	5567
08848	3049
08850	3097
08852	6655
08853	1948
08854	17321
08857	15860
08858	0
08859	8855
08861	20367
08863	4691
08865	13452
08867	1925
08869	3209
08872	7382
08873	21641
08876	9547
08879	9226
08880	1829
08882	5570
08884	3276
08886	2250
08887	566
08889	4393
08890	0
08901	15905
08902	15532
08904	6518
10001	15097
10002	35771
10003	25080
10004	1775
10005	5156
10006	2305
10007	3309
10009	30025
10010	16192
10011	28277
10012	11909
10013	12609
10014	17682
10016	30164
10017	9529
10018	4901
10019	26900
10020	0
10021	20319
10022	18627
10023	36881
10024	29447
10025	41029
10026	15537
10027	24509
10028	24901
10029	33098
10030	13180
10031	21991
10032	21359
10033	19747
10034	15462
10035	15056
10036	18886
10037	10205
10038	10694
10039	12427
10040	16260
10044	5146
10065	16706
10069	3202
10075	12536
10103	0
10110	0
10111	0
10112	0
10115	0
10119	0
10128	30154
10152	0
10153	0
10154	0
10162	883
10165	0
10167	0
10168	0
10169	0
10170	0
10171	0
10172	0
10173	0
10174	0
10177	0
10199	0
10271	0
10278	0
10279	62
10280	4222
10282	2584
10301	14430
10302	6159
10303	8742
10304	15900
10305	15637
10306	19846
10307	5135
10308	10323
10309	12108
10310	8982
10311	0
10312	21366
10314	31419
10451	21414
10452	28397
10453	28462
10454	14910
10455	16366
10456	32601
10457	26715
10458	28856
10459	17919
10460	22734
10461	19078
10462	29538
10463	29575
10464	2081
10465	16221
10466	25262
10467	38210
10468	28608
10469	23582
10470	6625
10471	9205
10472	21950
10473	22734
10474	3917
10475	18692
10501	469
10502	1879
10503	63
10504	2540
10505	495
10506	2225
10507	1805
10509	7326
10510	3734
10511	817
10512	9170
10514	4076
10516	2289
10517	165
10518	374
10519	107
10520	4989
10522	3853
10523	3320
10524	1613
10526	722
10527	191
10528	4959
10530	6493
10532	1822
10533	2587
10535	196
10536	3434
10537	811
10538	6715
10540	0
10541	8950
10542	0
10543	7566
10545	0
10546	456
10547	2787
10548	1228
10549	5807
10550	15837
10552	9442
10553	3693
10560	1642
10562	12230
10566	10806
10567	6587
10570	4285
10573	13951
10576	1814
10577	729
10578	568
10579	3011
10580	6178
10583	14050
10588	1108
10589	3536
10590	2628
10591	10094
10594	1792
10595	2360
10596	389
10597	194
10598	10299
10601	5313
10603	7277
10604	4273
10605	7933
10606	6420
10607	2224
10701	27163
10703	7553
10704	12032
10705	14995
10706	3357
10707	3957
10708	9425
10709	3690
10710	9979
10801	16030
10803	4239
10804	5267
10805	8530
10901	9273
10910	0
10911	8
10913	1518
10914	156
10915	0
10916	1468
10917	480
10918	4185
10919	539
10920	2869
10921	1564
10922	543
10923	2866
10924	4671
10925	1755
10926	1409
10927	3910
10928	2277
10930	3423
10931	383
10932	7
10933	99
10940	18680
10941	5428
10950	16009
10952	11031
10953	0
10954	9590
10956	9592
10958	816
10960	6212
10962	1646
10963	1178
10964	514
10965	5605
10968	1122
10969	425
10970	3959
10973	755
10974	1228
10975	125
10976	603
10977	16360
10979	43
10980	4816
10983	1899
10984	916
10985	6
10986	592
10987	1446
10988	222
10989	3179
10990	7774
10992	3303
10993	1462
10994	2131
10996	1118
10998	1203
11001	8508
11003	12068
11004	5093
11005	1535
11010	8380
11020	1770
11021	8116
11023	3117
11024	2166
11030	6035
11040	13884
11042	0
11050	11656
11096	2553
11101	19049
11102	13176
11103	16211
11104	12234
11105	16068
11106	18970
11109	3638
11201	33141
11203	30149
11204	25306
11205	17272
11206	33696
11207	35309
11208	34486
11209	30376
11210	21440
11211	27497
11212	32588
11213	27060
11214	31006
11215	29747
11216	26664
11217	19543
11218	26053
11219	24476
11220	28336
11221	36032
11222	20277
11223	26433
11224	19991
11225	24747
11226	39305
11228	15105
11229	30924
11230	31802
11231	16810
11232	9336
11233	32784
11234	32178
11235	35333
11236	33318
11237	17723
11238	27371
11239	8320
11249	17621
11354	21275
11355	30651
11356	8372
11357	15755
11358	13209
11359	0
11360	8822
11361	11229
11362	7093
11363	2890
11364	13753
11365	16024
11366	4518
11367	14716
11368	29859
11369	10131
11370	8764
11371	0
11372	25384
11373	32373
11374	19503
11375	33217
11377	33371
11378	13013
11379	13897
11385	37586
11411	6518
11412	12095
11413	13712
11414	11523
11415	8967
11416	7501
11417	9371
11418	11608
11419	13020
11420	13975
11421	11986
11422	10341
11423	9824
11424	0
11426	6379
11427	8121
11428	6022
11429	8227
11430	0
11432	20404
11433	10965
11434	22737
11435	19928
11436	6289
11439	0
11451	0
11501	8788
11507	2296
11509	744
11510	11111
11514	1677
11516	3141
11518	4077
11520	14129
11530	9539
11542	10879
11545	4358
11547	328
11548	421
11549	0
11550	18025
11552	7477
11553	7215
11554	11727
11556	0
11557	2624
11558	3133
11559	2630
11560	2418
11561	16554
11563	7644
11565	3239
11566	11563
11568	1011
11569	509
11570	10724
11572	10460
11575	4442
11576	4441
11577	4287
11579	1759
11580	12912
11581	7108
11590	15146
11596	3375
11598	3806
11691	22382
11692	7981
11693	5405
11694	8046
11697	1668
11701	9033
11702	5470
11703	5516
11704	12924
11705	2948
11706	19324
11709	2580
11710	11301
11713	3136
11714	7828
11715	1650
11716	3359
11718	1033
11719	1120
11720	8734
11721	2436
11722	9877
11724	977
11725	9189
11726	6102
11727	11266
11729	8661
11730	5070
11731	10717
11732	1465
11733	6073
11735	11167
11738	5585
11739	462
11740	3650
11741	8998
11742	4508
11743	15665
11746	21661
11747	7575
11749	1241
11751	5010
11752	3048
11753	3938
11754	6821
11755	4052
11756	13933
11757	14350
11758	18802
11762	7627
11763	9602
11764	4212
11765	255
11766	3863
11767	4898
11768	8213
11769	3357
11770	52
11771	3700
11772	17246
11776	8065
11777	3628
11778	4768
11779	13091
11780	5576
11782	5387
11783	7090
11784	8441
11786	1895
11787	11834
11788	5581
11789	2802
11790	4503
11791	8046
11792	3044
11793	10430
11794	0
11795	8026
11796	1273
11797	3162
11801	12871
11803	10324
11804	1429
11901	11404
11930	316
11931	11
11932	313
11933	3069
11934	2750
11935	1199
11937	8633
11939	751
11940	2051
11941	887
11942	2399
11944	2043
11946	6503
11947	100
11948	303
11949	4998
11950	4753
11951	4953
11952	2044
11953	5410
11954	1618
11955	1402
11956	142
11957	656
11958	321
11959	240
11960	429
11961	5575
11962	265
11963	3543
11964	1096
11965	285
11967	8486
11968	5539
11970	224
11971	2637
11972	125
11973	0
11975	210
11976	1140
11977	1021
11978	1623
11980	2416
12007	136
12008	201
12009	3122
12010	11277
12015	1518
12017	214
12018	2836
12019	6559
12020	14473
12022	401
12023	824
12024	45
12025	2347
12027	1690
12028	387
12029	492
12031	86
12032	354
12033	3507
12035	202
12036	96
12037	1727
12040	20
12041	162
12042	111
12043	2930
12045	138
12046	272
12047	9756
12051	1503
12052	705
12053	1821
12054	7030
12056	789
12057	773
12058	588
12059	672
12060	787
12061	3984
12062	764
12063	299
12064	123
12065	18206
12066	770
12067	498
12068	1000
12069	117
12070	771
12071	99
12072	979
12074	1187
12075	1076
12076	578
12077	2668
12078	9845
12082	3
12083	1225
12084	2211
12085	112
12086	699
12087	608
12090	2262
12092	641
12093	592
12094	826
12095	5290
12106	952
12108	170
12110	8014
12115	41
12116	616
12117	1281
12118	7526
12120	241
12121	722
12122	1737
12123	2071
12124	116
12125	449
12130	133
12131	90
12132	93
12134	1747
12136	370
12137	847
12138	1173
12139	116
12140	620
12143	2166
12144	9552
12147	227
12148	1810
12149	946
12150	283
12151	438
12153	339
12154	1223
12155	711
12156	318
12157	1755
12158	2767
12159	3825
12160	338
12161	23
12164	225
12165	116
12166	554
12167	965
12168	680
12169	209
12170	2073
12172	56
12173	734
12174	250
12175	296
12176	155
12177	146
12180	21967
12182	6604
12183	1485
12184	2917
12185	687
12186	2630
12187	292
12188	4916
12189	8681
12190	239
12192	491
12193	887
12194	70
12195	81
12196	1301
12197	780
12198	2933
12202	4559
12203	13472
12204	3933
12205	11496
12206	6451
12207	1288
12208	10596
12209	4485
12210	5366
12211	4321
12222	54
12226	0
12302	11491
12303	11786
12304	9210
12305	3754
12306	11697
12307	3137
12308	5955
12309	12837
12401	15150
12404	1694
12405	210
12406	328
12407	66
12409	442
12410	253
12411	157
12412	260
12413	1416
12414	4108
12416	86
12417	392
12418	149
12419	396
12420	129
12421	135
12422	225
12423	402
12424	166
12427	125
12428	2789
12429	56
12430	531
12431	652
12432	289
12433	199
12434	405
12435	68
12436	245
12438	26
12439	151
12440	675
12441	47
12442	216
12443	1576
12444	164
12446	2180
12448	84
12449	1095
12450	89
12451	408
12452	19
12453	91
12454	131
12455	895
12456	291
12457	509
12458	857
12459	37
12460	119
12461	673
12463	727
12464	588
12465	159
12466	804
12468	636
12469	399
12470	242
12471	274
12472	643
12473	248
12474	450
12475	271
12477	8321
12480	207
12481	555
12482	229
12483	38
12484	1371
12485	262
12486	652
12487	1500
12489	72
12490	0
12491	813
12492	114
12493	75
12494	341
12495	175
12496	573
12498	2371
12501	1002
12502	423
12503	282
12504	0
12507	86
12508	8367
12512	115
12513	144
12514	1358
12515	550
12516	708
12517	108
12518	2340
12520	1242
12521	801
12522	1791
12523	1032
12524	6437
12525	654
12526	1519
12527	19
12528	5771
12529	1103
12530	42
12531	901
12533	8800
12534	7855
12538	5382
12540	3173
12542	2265
12543	1401
12544	22
12545	2093
12546	1191
12547	1256
12548	333
12549	3714
12550	20116
12553	10620
12561	6444
12563	2197
12564	2895
12565	570
12566	4069
12567	1083
12569	4043
12570	2166
12571	4044
12572	4273
12574	196
12575	553
12577	620
12578	949
12580	1624
12581	897
12582	1704
12583	805
12585	478
12586	4367
12589	5468
12590	14224
12592	426
12594	1485
12601	17095
12603	16970
12604	59
12701	4859
12719	451
12720	101
12721	2427
12722	0
12723	779
12724	36
12725	72
12726	545
12729	540
12732	465
12733	84
12734	300
12736	81
12737	672
12738	119
12740	784
12741	140
12742	56
12743	155
12745	6
12746	240
12747	803
12748	726
12749	117
12750	26
12751	463
12752	170
12754	2840
12758	1978
12759	448
12760	148
12762	138
12763	391
12764	849
12765	329
12766	226
12767	51
12768	313
12769	177
12770	101
12771	5628
12775	980
12776	757
12777	321
12778	217
12779	793
12780	1043
12781	60
12783	640
12784	0
12785	318
12786	261
12787	79
12788	916
12789	1020
12790	1855
12791	213
12792	101
12801	6819
12803	3637
12804	12458
12808	147
12809	1463
12810	214
12811	65
12812	89
12814	659
12815	534
12816	2085
12817	964
12819	122
12820	7
12821	132
12822	2426
12823	225
12824	460
12827	1556
12828	3745
12831	7050
12832	2615
12833	2184
12834	2766
12835	1268
12836	264
12837	341
12838	297
12839	5779
12841	66
12842	451
12843	280
12844	95
12845	1959
12846	1579
12847	280
12849	118
12850	978
12851	133
12852	164
12853	585
12854	40
12855	98
12856	170
12857	319
12858	87
12859	657
12860	147
12861	210
12862	95
12863	309
12864	4
12865	1359
12866	18056
12870	780
12871	1677
12872	0
12873	343
12874	84
12878	284
12883	2082
12884	222
12885	2165
12886	87
12887	1754
12901	14282
12903	874
12910	670
12911	33
12912	758
12913	473
12914	358
12915	36
12916	916
12917	450
12918	1191
12919	1099
12920	1032
12921	990
12922	17
12923	228
12924	111
12926	1074
12927	169
12928	771
12929	341
12930	337
12932	599
12933	3
12934	462
12935	541
12936	315
12937	546
12939	97
12941	626
12942	259
12943	121
12944	1591
12945	197
12946	2346
12950	339
12952	107
12953	4796
12955	218
12956	583
12957	788
12958	746
12959	879
12960	450
12961	78
12962	2293
12964	27
12965	142
12966	1188
12967	461
12969	129
12970	180
12972	2804
12973	55
12974	837
12975	84
12976	119
12977	8
12978	81
12979	1256
12980	528
12981	838
12983	3520
12985	326
12986	2313
12987	95
12989	482
12992	1706
12993	776
12996	875
12997	527
12998	141
13020	41
13021	16973
13024	0
13026	534
13027	14779
13028	334
13029	2961
13030	1440
13031	7108
13032	5229
13033	1320
13034	809
13035	3033
13036	3618
13037	3701
13039	6825
13040	1035
13041	4560
13042	773
13044	1138
13045	11238
13051	35
13052	646
13053	1967
13054	476
13057	6504
13060	1250
13061	319
13062	122
13063	796
13065	74
13066	5455
13068	1973
13069	9819
13071	289
13072	335
13073	2651
13074	1739
13076	987
13077	2981
13078	3849
13080	1354
13081	491
13082	1627
13083	772
13084	1571
13087	94
13088	10799
13090	12219
13092	1015
13101	949
13102	33
13103	122
13104	6473
13108	2726
13110	906
13111	621
13112	684
13113	20
13114	2935
13115	81
13116	1408
13117	78
13118	2034
13119	0
13120	772
13121	0
13122	598
13123	35
13124	43
13126	13616
13131	1203
13132	1657
13134	27
13135	2387
13136	160
13138	75
13140	1652
13141	247
13142	2626
13143	889
13144	441
13145	810
13146	743
13147	379
13148	4966
13152	3276
13153	161
13154	13
13155	269
13156	984
13157	328
13158	539
13159	2055
13160	839
13162	115
13163	118
13164	916
13165	4153
13166	2432
13167	1268
13202	3249
13203	7974
13204	8817
13205	7330
13206	7815
13207	5269
13208	9188
13209	5877
13210	8117
13211	2512
13212	8770
13214	3054
13215	5576
13219	6268
13224	3630
13244	5
13290	0
13301	48
13302	609
13303	595
13304	710
13305	167
13308	1701
13309	2540
13310	278
13312	157
13313	249
13314	34
13315	485
13316	2774
13317	1249
13318	397
13319	253
13320	717
13321	511
13322	397
13323	4377
13324	793
13325	413
13326	1913
13327	778
13328	564
13329	1413
13331	98
13332	869
13333	17
13334	410
13335	462
13337	357
13338	608
13339	2208
13340	3265
13342	83
13343	693
13345	83
13346	1737
13348	616
13350	4221
13352	1
13353	31
13354	1241
13355	318
13357	4488
13360	73
13361	240
13363	927
13364	131
13365	3367
13367	3624
13368	420
13402	541
13403	1952
13404	63
13406	168
13407	2088
13408	786
13409	869
13410	321
13411	1169
13413	7091
13415	45
13416	859
13417	1653
13418	67
13420	430
13421	5573
13424	956
13425	741
13428	650
13431	742
13433	691
13435	122
13436	48
13437	131
13438	1412
13439	1403
13440	17645
13441	92
13450	68
13452	1878
13454	335
13455	25
13456	1539
13457	27
13459	789
13460	1615
13461	1378
13464	495
13468	115
13469	441
13470	263
13471	1041
13472	115
13473	411
13475	27
13476	1191
13477	600
13478	1436
13480	1344
13482	29
13483	130
13484	49
13485	557
13486	308
13488	72
13489	188
13490	483
13491	1298
13492	4787
13493	828
13494	127
13495	918
13501	15230
13502	13700
13601	16401
13602	0
13603	5106
13605	2013
13606	883
13607	1070
13608	712
13611	123
13612	1239
13613	1113
13614	105
13615	239
13616	820
13617	4423
13618	762
13619	4103
13620	815
13621	255
13622	762
13623	43
13624	1856
13625	698
13626	933
13628	78
13630	412
13632	24
13633	139
13634	1552
13635	438
13636	56
13637	2248
13638	106
13639	20
13640	141
13641	43
13642	3591
13643	10
